WEAVELISTNO,WARPTOTAL,TEXTILENO,TEXTILESUFFIX,TOTALLENGTH,THEORYLENGTH,WRAPNO,YARNSPEC,FIRMABBR,YARNBATCHNO,DENIM,FIBERBASE,UNITWEIGHT,GRANULARITY,WARPLENGTH,WARPOPNO,WARPMACHINE,WARPSPEED,WARPPRES,OILWAX,SSTENSION,WARPTENSION,TRACFORCE,OILWAXSPEED,REEDSLIGHT,PROCESSWAY,ROLLQUANTITY,REEDTYPE,EXTRAATTACH,PRESROLLER,TENSWASHER,TENSSETTING,WARPSCALING,HYDRATENSION,REMARK,WARPCOND,GROUPTYPE,OTHER
AG4-17000893-1-A-A01,21120,S24011Z,AA-01-A,8480,9000,A,0020/24N(F)F,力鵬尼龍,A2065-1,20,21120,0.02,1320,8480,AR1-17060081-1-1,A2,80,0.50,無,3,5,0,0,2,上漿,1,Z,無,0.50,無, ,不要,6,上漿 - 注意滾桶壓力 面板張力 :11, 導紗棍 : 4.5,1,1
AG4-17000471-1-A-A01,21120,S24011,AA-01-A,5360,4500,A,0020/24N(F)F,力鵬尼龍,A2065-1,20,21120,0.01,1320,5360,AR1-17040031-1-1,A2,150,2,無,3,0,0,0,2,上漿,1,直,PE袋+塑膠夾,2,無, ,不要,6,上漿  (塑膠袋要夾滿,預防糾結),1,1
AG3-10000134-1-A-A01,9062,02204,AF-20-A,38700,19884,A,0080/24NW$40LY,台育,C557L,86,9062,0.19,1007,19350,AR1-10020037-1-1,A1,180,4,無,6,12,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09006923-1-A-A01,6252,08021,AO-16-A,87600,20930,A,0080/24NW$40LY,台育,C557L,86,6252,0.20,1042,14600,AR1-10010012-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-10001146-1-A-A01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10030130-1-1,A1,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-10000041-1-A-A01,6252,08021,AO-16-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-10010063-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-10000222-1-A-B01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10030058-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-10000222-1-A-B01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10030059-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09006094-1-A-B01,6252,08021,AO-16-A,66000,65930,A,0080/24NW$40LY,台育,C557L,86,6252,0.63,1042,11000,AR1-09110092-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09006268-1-A-A01,9396,03013,AA-04-A,21600,21977,A,0080/24NW$40LY,台育,C557L,86,9396,0.21,1044,21600,AR1-09110092-1-1,A2,180,4,無,6,12,0,0,2, ,1,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-10000374-1-A-A01,6252,08021,AO-20-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,29260,AR1-10040050-1-1,A1,180,4,無,6,14,0,0,2, ,3,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG4-09001278-1-A-A01,9378,S11319,AA-01-A,3060,3140,A,0080/24NW$40LY,台育,C557L,86,9378,0.03,1042,3060,AR1-09120091-1-1,A1,180,4,無,6,16,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09001038-1-A-A01,8234,06945,AD-09-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,8234,0.84,1029,21900,AR1-10010026-1-1,A2,180,4,無,6,16,0,0,2,上漿,4,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG4-09001094-1-A-A01,9378,S10209,AA-01-A,3060,3140,A,0080/24NW$40LY,台育,C557L,86,9378,0.03,1042,3060,AR1-09100135-1-2,A2,180,4,無,6,16,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-10000211-1-A-A01,9062,02204,AF-10-A,87750,87907,A,0080/24NW$40LY,台育,C557L,86,9062,0.84,1007,29250,AR1-10010074-1-1,A2,180,4,無,6,12,0,0,2,上漿,3,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-10001052-1-A-B01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10020095-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09005447-1-A-A01,7876,02529,AE-03-A,55200,26591,A,0090/72TA$40SP,台育,C612,88,7876,0.26,656,27600,AR1-09100129-1-1,A2,180,4,無,6,12,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000766-1-A-A01,6252,08021,AO-16-A,39720,39767,A,0080/24NW$40LY,台育,C557L,86,6252,0.38,1042,6620,AR1-09100135-1-3,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-10001146-1-A-A01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10040005-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-10001146-1-A-A01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10030060-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG4-10000061-1-A-A01,7518,S11469,AA-01-A,4160,3396,A,0050/48NW$20SP,台育,C291,53,7518,0.02,940,4160,AR1-10010045-1-1,A2,180,4,無,6,12,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09005308-1-A-A01,8234,06945,AD-07-A,44800,45000,A,0080/24NW$40LY,台育,C557L,86,8234,0.43,1029,22400,AR1-09100135-1-1,A2,180,4,無,6,16,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09005429-1-A-B01,9396,03013,AA-04-A,10800,10465,A,0080/24NW$40LY,台育,C557L,86,9396,0.10,1044,10800,AR1-09110084-1-2,A2,180,4,無,6,12,0,0,2, ,1,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000845-1-A-A01,6252,08021,AO-16-A,76800,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,12800,AR1-09110084-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09006820-1-A-A01,6252,08021,AO-16-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09120092-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-10000222-1-A-B01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10030032-1-1,A1,180,4,無,6,16,0,0,2,上漿,6,Z,PE袋+鋼架,4,無, ,不要,12,上漿,2,1
AG1-10000041-1-A-A01,6252,08021,AO-16-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-10010054-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-10000278-1-A-B01,9062,02204,AF-20-A,87750,87907,A,0080/24NW$40LY,台育,C557L,86,9062,0.84,1007,29250,AR1-10040018-1-1,A2,180,4,無,6,12,0,0,2,上漿,3,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-10001052-1-A-A01,6252,08021,AO-19-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10020094-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-10000222-1-A-B01,6252,08021,AO-16-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14630,AR1-10030030-1-1,A1,180,4,無,6,16,0,0,2,上漿,6,Z,PE袋+鋼架,4,無, ,不要,12,上漿,2,1
AG4-10000128-1-A-A01,8736,S11531,AA-01-A,5100,5094,A,0050/48NW$20SP,台育,C291,53,8736,0.03,874,5100,AR1-10020019-1-1,A2,180,4,無,6,12,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-10000374-1-A-A01,6252,08021,AO-20-A,87780,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,29260,AR1-10040049-1-1,A1,180,4,無,6,14,0,0,2, ,3,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09006820-1-A-A01,6252,08021,AO-16-A,84540,84767,A,0080/24NW$40LY,台育,C557L,86,6252,0.81,1042,14090,AR1-09120091-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09002672-1-A-B01,6252,08021,AO-16-A,46050,46047,A,0080/24NW$40LY,台育,C557L,86,6252,0.44,1042,7675,AR1-09060052-1-3,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09001829-1-A-A01,6252,08021,AO-17-A,47160,47093,A,0080/24NW$40LY,台育,C557L,86,6252,0.45,1042,7860,AR1-09040119-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09004513-1-A-A01,6252,09089,AH-09-A,48000,9419,A,0080/24NW$40LY,台育,C557L,86,6252,0.09,1042,8000,AR1-09090071-1-1,A2,180,4,無,6,10,0,80,2, ,6,Z,PE袋+鋼架,4,無, ,不要,10,確實紀錄毛羽狀況,1,1
AG3-09000378-1-A-C01,6252,08021,AO-18-A,24000,24070,A,0080/24NW$40LY,台育,C557L,86,6252,0.23,1042,4000,AR1-09070021-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000297-1-A-A01,10056,06940,AF-06-A,88800,28256,A,0080/24NW$40LY,台育,C557L,86,10056,0.27,1006,17760,AR1-09050087-1-1,A2,180,4,無,6,16,0,0,2,上漿,5,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09002672-1-A-B01,6252,08021,AO-16-A,88800,14651,A,0080/24NW$40LY,台育,C557L,86,6252,0.14,1042,14800,AR1-09060040-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09003092-1-A-A01,8234,06945,AD-07-A,64800,64884,A,0080/24NW$40LY,台育,C557L,86,8234,0.62,1029,32400,AR1-09070021-1-1,A2,180,4,無,6,16,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000635-1-A-A01,6252,08021,AO-16-A,25200,25116,A,0080/24NW$40LY,台育,C557L,86,6252,0.24,1042,4200,AR1-09090093-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09001094-1-A-A01,6252,08021,AO-16-A,88400,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14733,AR1-09040051-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000387-1-A-A01,9062,02204,AF-18-A,38700,38721,A,0080/24NW$40LY,台育,C557L,86,9062,0.37,1007,19350,AR1-09070057-1-1,A2,180,4,無,6,12,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09002152-1-A-A01,6252,08021,AO-16-A,72600,72209,A,0080/24NW$40LY,台育,C557L,86,6252,0.69,1042,12100,AR1-09050024-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000650-1-A-A01,6252,02288,AF-07-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09100005-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000548-2-A-A01,6252,02288,AF-05-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09080058-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000597-1-A-A01,6252,02288,AF-05-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09090063-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG4-09000907-1-A-A01,12660,S10924,AA-01-A,3360,3396,A,0050/48NW$20SP,台育,C291,53,12660,0.02,1055,3360,AR1-09090042-1-1,A2,180,4,無,6,12,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09001094-1-A-B01,6252,08021,AO-17-A,88380,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14730,AR1-09040098-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000583-1-A-A01,10056,06940,AF-06-A,70000,70116,A,0080/24NW$40LY,台育,C557L,86,10056,0.67,1006,17500,AR1-09090001-1-1,A2,180,4,無,6,16,0,0,2,上漿,4,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000574-1-A-A01,6252,02288,AF-05-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09090020-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000543-1-A-A01,7294,03098,AA-01-A,88780,32442,A,0080/24NW$40LY,台育,C557L,86,7294,0.31,1042,12683,AR1-09080032-1-1,A2,180,4,無,6,14,0,0,2, ,7,Z,PE袋+鋼架,4,無, ,不要,14,確實紀錄毛羽狀況,1,1
AG1-09002547-1-A-A01,6252,08021,AO-16-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14800,AR1-09050068-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09005429-1-A-A01,9396,03013,AA-03-A,19800,19884,A,0080/24NW$40LY,台育,C557L,86,9396,0.19,1044,19800,AR1-09100077-1-3,A2,180,4,無,6,12,0,0,2, ,1,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000745-1-A-A01,9062,02204,AF-18-A,37800,37674,A,0080/24NW$40LY,台育,C557L,86,9062,0.36,1007,18900,AR1-09100077-1-1,A2,180,4,無,6,12,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG4-09000976-1-A-A01,9129,S10981,AA-01-A,1620,1047,A,0080/24NW$40LY,台育,C557L,86,9129,0.01,1014,1620,AR1-09100006-1-1,A2,180,4,無,6,16,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09004609-1-A-A01,9396,03013,AA-02-A,39600,39767,A,0080/24NW$40LY,台育,C557L,86,9396,0.38,1044,13200,AR1-09090071-1-2,A2,180,4,無,6,12,0,0,2, ,3,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000495-1-A-A01,8234,06945,AD-07-A,41600,33488,A,0080/24NW$40LY,台育,C557L,86,8234,0.32,1029,20800,AR1-09070114-1-1,A2,180,4,無,6,16,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000597-1-A-A01,6252,02288,AF-05-A,77580,77442,A,0080/24NW$40LY,台育,C557L,86,6252,0.74,1042,12930,AR1-09090045-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000583-1-A-B01,10056,06940,AF-07-A,10000,10465,A,0080/24NW$40LY,台育,C557L,86,10056,0.10,1006,10000,AR1-09090045-1-1,A2,180,4,無,6,16,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000597-1-A-A01,6252,02288,AF-05-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09090040-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000547-1-A-A01,6252,08021,AO-16-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09080063-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09003884-1-A-A01,6252,08021,AO-16-A,48300,48140,A,0080/24NW$40LY,台育,C557L,86,6252,0.46,1042,8050,AR1-09080011-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09002411-1-A-A01,6252,08021,AO-16-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14800,AR1-09050053-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09001094-1-A-A01,6252,08021,AO-16-A,33180,33488,A,0080/24NW$40LY,台育,C557L,86,6252,0.32,1042,5530,AR1-09040074-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000378-1-A-A01,6252,08021,AO-16-A,34920,34535,A,0080/24NW$40LY,台育,C557L,86,6252,0.33,1042,5820,AR1-09070114-1-4,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09003496-1-A-A01,6252,08021,AO-16-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14800,AR1-09070081-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000706-1-A-A01,9062,02204,AF-18-A,23000,23023,A,0080/24NW$40LY,台育,C557L,86,9062,0.22,906,23000,AR1-09100023-2-1,A2,180,4,無,6,12,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09002547-1-A-A01,6252,08021,AO-16-A,88800,27209,A,0080/24NW$40LY,台育,C557L,86,6252,0.26,1042,14800,AR1-09050081-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000387-1-A-A01,9062,02204,AF-18-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,9062,0.85,1133,22200,AR1-09070054-1-1,A2,180,4,無,6,12,0,0,2,上漿,4,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000635-1-A-A01,6252,08021,AO-16-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09090083-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09003861-1-A-A01,7876,02674,AB-02-A,40400,40814,A,0080/24NW$40LY,台育,C557L,86,7876,0.39,985,5050,AR1-09080011-1-1,A2,180,4,無,6,12,0,0,2, ,8,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09003884-1-A-A01,6252,08021,AO-16-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14800,AR1-09080019-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09002997-1-A-A01,6252,08021,AO-16-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14800,AR1-09060057-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000597-1-A-A01,6252,02288,AF-05-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09090030-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG4-09000729-1-A-A01,12096,S10683,AA-01-A,2280,2093,A,0080/24NW$40LY,台育,C557L,86,12096,0.02,1008,2280,AR1-09070114-1-2,A2,180,4,無,6,16,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000378-1-A-A01,6252,08021,AO-16-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14800,AR1-09060076-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000241-1-A-A01,10056,06940,AF-06-A,70720,87907,A,0080/24NW$40LY,台育,C557L,86,10056,0.84,1006,23573,AR1-09040128-1-1,A2,180,4,無,6,16,0,0,2,上漿,3,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000675-1-A-A01,6252,08021,AO-16-A,71580,71163,A,0080/24NW$40LY,台育,C557L,86,6252,0.68,1042,11930,AR1-09100028-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000666-1-A-A01,9656,02705,AE-06-A,16000,15698,A,0080/24NW$40LY,台育,C557L,86,9656,0.15,966,16000,AR1-09100028-1-1,A2,180,4,無,6,12,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG3-09000597-1-A-A01,6252,02288,AF-05-A,73800,74302,A,0080/24NW$40LY,台育,C557L,86,6252,0.71,1042,12300,AR1-09090021-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000364-1-A-A01,9378,03048,AA-01-A,32850,32442,A,0080/24NW$40LY,台育,C557L,86,9378,0.31,1042,16425,AR1-09060052-1-1,A2,180,4,無,6,12,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09001435-1-A-A01,9666,02646,AB-02-A,72000,71321,A,0050/48NW$20LY,台育,C596L,53,9666,0.42,806,24000,AR1-09040056-1-1,A2,180,4,無,6,12,0,0,2,上漿,3,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09001795-1-A-B01,6252,08021,AO-17-A,38400,38721,A,0080/24NW$40LY,台育,C557L,86,6252,0.37,1042,6400,AR1-09040129-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000574-1-A-A01,6252,02288,AF-05-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09080083-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000548-2-A-A01,6252,02288,AF-05-A,87600,65930,A,0080/24NW$40LY,台育,C557L,86,6252,0.63,1042,14600,AR1-09080068-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000635-1-A-A01,6252,08021,AO-16-A,87600,87907,A,0080/24NW$40LY,台育,C557L,86,6252,0.84,1042,14600,AR1-09100023-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000241-1-A-A01,10056,06940,AF-06-A,50000,50233,A,0080/24NW$40LY,台育,C557L,86,10056,0.48,1006,25000,AR1-09040129-1-1,A2,180,4,無,6,16,0,0,2,上漿,2,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
AG1-09001829-1-A-A01,6252,08021,AO-17-A,88380,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14730,AR1-09040100-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09001016-1-A-A01,6252,08021,AO-16-A,88380,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14730,AR1-09040050-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000616-2-A-A01,6252,08021,AO-16-A,30000,50233,A,0080/24NW$40LY,台育,C557L,86,6252,0.48,1042,5000,AR1-09100077-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000547-1-A-A01,6252,08021,AO-16-A,17580,17791,A,0080/24NW$40LY,台育,C557L,86,6252,0.17,1042,2930,AR1-09090001-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09003496-1-A-A01,6252,08021,AO-16-A,88800,88953,A,0080/24NW$40LY,台育,C557L,86,6252,0.85,1042,14800,AR1-09070075-1-1,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG1-09003324-1-A-A01,6252,08021,AO-16-A,50100,50233,A,0080/24NW$40LY,台育,C557L,86,6252,0.48,1042,8350,AR1-09070057-1-2,A2,180,4,無,6,14,0,0,2, ,6,Z,PE袋+鋼架,4,無, ,不要,12,確實紀錄毛羽狀況,1,1
AG3-09000352-1-A-A01,9062,02204,AF-17-A,9900,10465,A,0080/24NW$40LY,台育,C557L,86,9062,0.10,1007,9900,AR1-09060052-1-2,A2,180,4,無,6,12,0,0,2,上漿,1,Z,PE袋+鋼架,4,無, ,不要,12,上漿,1,1
